Blatt;Seite;Spalte;Zeile;Vers
209;r;a;30;18557
209;r;a;31;18558
209;r;a;32;18559
209;r;a;33;18560
209;r;a;34;18561
209;r;a;35;18562
209;r;a;36;18563
209;r;a;37;18564
209;r;a;38;18565
209;r;a;39;18566
209;r;a;40;18567
209;r;a;41;18568
209;r;a;42;18569
209;r;a;43;18570
209;r;a;44;18571
209;r;a;45;18572
209;r;a;46;18573
209;r;a;47;18574
209;r;a;48;18575
209;r;a;49;18576
209;r;b;1;18577
209;r;b;2;18578
209;r;b;3;18579
209;r;b;4;18580
209;r;b;5;18581
209;r;b;6;18582
209;r;b;7;18583
209;r;b;8;18584
209;r;b;9;18585
209;r;b;10;18586
209;r;b;11;18587
209;r;b;12;18588
209;r;b;13;18589
209;r;b;14;18590
209;r;b;15;18591
209;r;b;16;18592
209;r;b;17;18593
209;r;b;18;18594
209;r;b;19;18595
209;r;b;20;18596
209;r;b;21;18597
209;r;b;22;18598
209;r;b;23;18599
209;r;b;24;18600
209;r;b;25;18601
209;r;b;26;18602
209;r;b;27;18603
209;r;b;28;18604
209;r;b;29;18605
209;r;b;30;18606
209;r;b;31;18607
209;r;b;32;18608
209;r;b;33;18609
209;r;b;34;18610
209;r;b;35;18611
209;r;b;36;18612
209;r;b;37;18613
209;r;b;38;18614
209;r;b;39;18615
209;r;b;40;18616
209;r;b;41;18617
209;r;b;42;18618
209;r;b;43;18619
209;r;b;44;18620
209;r;b;45;18621
209;r;b;46;18622
209;r;b;47;18623
209;r;b;48;18624
209;r;b;49;18625
209;r;b;50;18626
209;r;b;51;18627
209;v;a;1;18628
209;v;a;2;18629
209;v;a;3;18630
209;v;a;4;18631
209;v;a;5;18632
209;v;a;6;18633
209;v;a;7;18634
209;v;a;8;18635
209;v;a;9;18636
209;v;a;10;18637
209;v;a;11;18638
209;v;a;12;18639
209;v;a;13;18640
209;v;a;14;18641
209;v;a;15;18642
209;v;a;16;18643
209;v;a;17;18644
209;v;a;18;18645
209;v;a;19;18646
209;v;a;20;18647
209;v;a;21;18648
209;v;a;22;18649
209;v;a;23;18650
209;v;a;24;18651
209;v;a;25;18652
209;v;a;26;18653
209;v;a;27;18654
209;v;a;28;18655
209;v;a;29;18656
209;v;a;30;18657
209;v;a;31;18658
209;v;a;32;18659
209;v;a;33;18660
209;v;a;34;18661
209;v;a;35;18662
209;v;a;36;18663
209;v;a;37;18664
209;v;a;38;18665
209;v;a;39;18666
209;v;a;40;18667
209;v;a;41;18668
209;v;a;42;18669
209;v;a;43;18670
209;v;a;44;18671
209;v;a;45;18672
209;v;a;46;18673
209;v;a;47;18674
209;v;a;48;18675
209;v;a;49;18676
209;v;a;50;18677
209;v;b;1;18678
209;v;b;2;18679
209;v;b;3;18680
209;v;b;4;18681
209;v;b;5;18682
209;v;b;6;18683
209;v;b;7;18684
209;v;b;8;18685
209;v;b;9;18686
209;v;b;10;18687
209;v;b;11;18688
209;v;b;12;18689
209;v;b;13;18690
209;v;b;14;18691
209;v;b;15;18692
209;v;b;16;18693
209;v;b;17;18694
209;v;b;18;18695
209;v;b;19;18696
209;v;b;20;18697
209;v;b;21;18698
209;v;b;22;18699
209;v;b;23;18700
209;v;b;24;18701
209;v;b;25;18702
209;v;b;26;18703
209;v;b;27;18704
209;v;b;28;18705
209;v;b;29;18706
209;v;b;30;18707
209;v;b;31;18708
209;v;b;32;18709
209;v;b;33;18710
209;v;b;34;18711
209;v;b;35;18712
209;v;b;36;18713
209;v;b;37;18714
209;v;b;38;18715
209;v;b;39;18716
209;v;b;40;18717
209;v;b;41;18718
209;v;b;42;18719
209;v;b;43;18720
209;v;b;44;18721
209;v;b;45;18722
209;v;b;46;18723
209;v;b;47;18724
209;v;b;48;18725
209;v;b;49;18726
210;r;a;1;18727
210;r;a;2;18728
210;r;a;3;18729
210;r;a;4;18730
210;r;a;5;18731
210;r;a;6;18732
210;r;a;7;18733
210;r;a;8;18734
210;r;a;9;18735
210;r;a;10;18736
210;r;a;11;18737
210;r;a;12;18738
210;r;a;13;18739
210;r;a;14;18740
210;r;a;15;18741
210;r;a;16;18742
210;r;a;17;18743
210;r;a;18;18744
210;r;a;19;18745
210;r;a;20;18746
210;r;a;21;18747
210;r;a;22;18748
210;r;a;23;18749
210;r;a;24;18750
210;r;a;25;18751
210;r;a;26;18752
210;r;a;27;18753
210;r;a;28;18754
210;r;a;29;18755
210;r;a;30;18756
210;r;a;31;18757
210;r;a;32;18758
210;r;a;33;18759
210;r;a;34;18760
210;r;a;35;18761
210;r;a;36;18762
210;r;a;37;18763
210;r;a;38;18764
210;r;a;39;18765
210;r;a;40;18766
210;r;a;41;18767
210;r;a;42;18768
210;r;a;43;18769
210;r;a;44;18770
210;r;a;45;18771
210;r;a;46;18772
210;r;a;47;18773
210;r;a;48;18774
210;r;b;1;18775
210;r;b;2;18776
210;r;b;3;18777
210;r;b;4;18778
210;r;b;5;18779
210;r;b;6;18780
210;r;b;7;18781
210;r;b;8;18782
210;r;b;9;18783
210;r;b;10;18784
210;r;b;11;18785
210;r;b;12;18786
210;r;b;13;18787
210;r;b;14;18788
210;r;b;15;18789
210;r;b;16;18790-0
210;r;b;17;18790-0
210;r;b;18;18790-0
210;r;b;19;18790-0
210;r;b;20;18790-0
210;r;b;21;18790
210;r;b;22;18791
210;r;b;23;18792
210;r;b;24;18793
210;r;b;25;18794
210;r;b;26;18795
210;r;b;27;18796
210;r;b;28;18797
210;r;b;29;18798
210;r;b;30;18799
210;r;b;31;18800
210;r;b;32;18801
210;r;b;33;18802
210;r;b;34;18803
210;r;b;35;18804
210;r;b;36;18805
210;r;b;37;18806
210;r;b;38;18807
210;r;b;39;18808
210;r;b;40;18809
210;r;b;41;18810
210;r;b;42;18811
210;r;b;43;18812
210;r;b;44;18813
210;r;b;45;18814
210;r;b;46;18815
210;r;b;47;18816
210;r;b;48;18817
210;v;a;1;18818
210;v;a;2;18819
210;v;a;3;18820
210;v;a;4;18821
210;v;a;5;18822
210;v;a;6;18823
210;v;a;7;18824
210;v;a;8;18825
210;v;a;9;18826
210;v;a;10;18827
210;v;a;11;18828
210;v;a;12;18829
210;v;a;13;18830
210;v;a;14;18831
210;v;a;15;18832
210;v;a;16;18833
210;v;a;17;18834
210;v;a;18;18835
210;v;a;19;18836
210;v;a;20;18837
210;v;a;21;18838
210;v;a;22;18839
210;v;a;23;18840
210;v;a;24;18841
210;v;a;25;18842
210;v;a;26;18843
210;v;a;27;18844
210;v;a;28;18845
210;v;a;29;18846
210;v;a;30;18847
210;v;a;31;18848
210;v;a;32;18849
210;v;a;33;18850
210;v;a;34;18851
210;v;a;35;18852
210;v;a;36;18853
210;v;a;37;18854
210;v;a;38;18855
210;v;a;39;18856
210;v;a;40;18857
210;v;a;41;18858
210;v;a;42;18859
210;v;a;43;18860
210;v;a;44;18861
210;v;a;45;18862
210;v;a;46;18863
210;v;a;47;18864
210;v;a;48;18865
210;v;b;1;18866
210;v;b;2;18867
210;v;b;3;18868
210;v;b;4;18869
210;v;b;5;18870
210;v;b;6;18871
210;v;b;7;18872
210;v;b;8;18873
210;v;b;9;18874
210;v;b;10;18875
210;v;b;11;18876
210;v;b;12;18877
210;v;b;13;18878
210;v;b;14;18879
210;v;b;15;18880
210;v;b;16;18881
210;v;b;17;18882
210;v;b;18;18883
210;v;b;19;18884
210;v;b;20;18885
210;v;b;21;18886
210;v;b;22;18887
210;v;b;23;18888
210;v;b;24;18889
210;v;b;25;18890
210;v;b;26;18891
210;v;b;27;18892
210;v;b;28;18893
210;v;b;29;18894
210;v;b;30;18895
210;v;b;31;18896
210;v;b;32;18897
210;v;b;33;18898
210;v;b;34;18899
210;v;b;35;18900
210;v;b;36;18901
210;v;b;37;18902
210;v;b;38;18903
210;v;b;39;18904
210;v;b;40;18905
210;v;b;41;18906
210;v;b;42;18907
210;v;b;43;18908
210;v;b;44;18909
210;v;b;45;18910
210;v;b;46;18911
210;v;b;47;18912
210;v;b;48;18913
211;r;a;1;18914
211;r;a;2;18915
211;r;a;3;18916
211;r;a;4;18917
211;r;a;5;18918
211;r;a;6;18919
211;r;a;7;18920
211;r;a;8;18921
211;r;a;9;18922
211;r;a;10;18923
211;r;a;11;18924
211;r;a;12;18925
211;r;a;13;18926
211;r;a;14;18927
211;r;a;15;18928
211;r;a;16;18929
211;r;a;17;18930
211;r;a;18;18931
211;r;a;19;18932
211;r;a;20;18933
211;r;a;21;18934
211;r;a;22;18935
211;r;a;23;18936
211;r;a;24;18937
211;r;a;25;18938
211;r;a;26;18939
211;r;a;27;18940
211;r;a;28;18941
211;r;a;29;18942
211;r;a;30;18943
211;r;a;31;18944
211;r;a;32;18945
211;r;a;33;18946
211;r;a;34;18947
211;r;a;35;18948
211;r;a;36;18949
211;r;a;37;18950
211;r;a;38;18951
211;r;a;39;18952
211;r;a;40;18953
211;r;a;41;18954
211;r;a;42;18955
211;r;a;43;18956
211;r;a;44;18957
211;r;a;45;18958
211;r;a;46;18959
211;r;a;47;18960
211;r;a;48;18961
211;r;a;49;18962
211;r;b;1;18963
211;r;b;2;18964
211;r;b;3;18965
211;r;b;4;18966
211;r;b;5;18967
211;r;b;6;18968
211;r;b;7;18969
211;r;b;8;18970
211;r;b;9;18971
211;r;b;10;18972
211;r;b;11;18973
211;r;b;12;18974
211;r;b;13;18975
211;r;b;14;18976
211;r;b;15;18977
211;r;b;16;18978
211;r;b;17;18979
211;r;b;18;18980
211;r;b;19;18981
211;r;b;20;18982
211;r;b;21;18983
211;r;b;22;18984
211;r;b;23;18985
211;r;b;24;18986
211;r;b;25;18987
211;r;b;26;18988
211;r;b;27;18989
211;r;b;28;18990
211;r;b;29;18991
211;r;b;30;18992
211;r;b;31;18993
211;r;b;32;18994
211;r;b;33;18995
211;r;b;34;18996
211;r;b;35;18997
211;r;b;36;18998
211;r;b;37;18999
211;r;b;38;19000
211;r;b;39;19001
211;r;b;40;19002
211;r;b;41;19003
211;r;b;42;19004
211;r;b;43;19005
211;r;b;44;19006
211;r;b;45;19007
211;r;b;46;19008
211;r;b;47;19009
211;r;b;48;19010
211;r;b;49;19011
211;v;a;1;19012
211;v;a;2;19013
211;v;a;3;19014
211;v;a;4;19015
211;v;a;5;19016
211;v;a;6;19017
211;v;a;7;19018
211;v;a;8;19019
211;v;a;9;19020
211;v;a;10;19021
211;v;a;11;19022
211;v;a;12;19023
211;v;a;13;19024
211;v;a;14;19025
211;v;a;15;19026
211;v;a;16;19027
211;v;a;17;19028
211;v;a;18;19029
211;v;a;19;19030
211;v;a;20;19031
211;v;a;21;19032
211;v;a;22;19033
211;v;a;23;19034
211;v;a;24;19035
211;v;a;25;19036
211;v;a;26;19037
211;v;a;27;19038
211;v;a;28;19039
211;v;a;29;19040
211;v;a;30;19041
211;v;a;31;19042
211;v;a;32;19043
211;v;a;33;19044
211;v;a;34;19045
211;v;a;35;19046
211;v;a;36;19047
211;v;a;37;19048
211;v;a;38;19049
211;v;a;39;19050
211;v;a;40;19051
211;v;a;41;19052
211;v;a;42;19053
211;v;a;43;19054
211;v;a;44;19055
211;v;a;45;19056
211;v;a;46;19057
211;v;a;47;19058
211;v;a;48;19059
211;v;a;49;19060
211;v;a;50;19061
211;v;b;1;19062
211;v;b;2;19063
211;v;b;3;19064
211;v;b;4;19065
211;v;b;5;19066
211;v;b;6;19067
211;v;b;7;19068
211;v;b;8;19069
211;v;b;9;19070
211;v;b;10;19071
211;v;b;11;19072
211;v;b;12;19073
211;v;b;13;19074
211;v;b;14;19075
211;v;b;15;19076
211;v;b;16;19077
211;v;b;17;19078
211;v;b;18;19079
211;v;b;19;19080
211;v;b;20;19081
211;v;b;21;19082
211;v;b;22;19083
211;v;b;23;19084
211;v;b;24;19085
211;v;b;25;19086
211;v;b;26;19087
211;v;b;27;19088
211;v;b;28;19089
211;v;b;29;19090
211;v;b;30;19091
211;v;b;31;19092
211;v;b;32;19093
211;v;b;33;19094
211;v;b;34;19095
211;v;b;35;19096
211;v;b;36;19097
211;v;b;37;19098
211;v;b;38;19099
211;v;b;39;19100
211;v;b;40;19101
211;v;b;41;19102
211;v;b;42;19103
211;v;b;43;19104
211;v;b;44;19105
211;v;b;45;19106
211;v;b;46;19107
211;v;b;47;19108
211;v;b;48;19109
211;v;b;49;19110
211;v;b;50;19111
212;r;a;1;19112
212;r;a;2;19113
212;r;a;3;19114
212;r;a;4;19115
212;r;a;5;19116
212;r;a;6;19117
212;r;a;7;19118
212;r;a;8;19119
212;r;a;9;19120
212;r;a;10;19121
212;r;a;11;19122
212;r;a;12;19123
212;r;a;13;19124
212;r;a;14;19125
212;r;a;15;19126
212;r;a;16;19127
212;r;a;17;19128
212;r;a;18;19129
212;r;a;19;19130
212;r;a;20;19131
212;r;a;21;19132
212;r;a;22;19133
212;r;a;23;19134
212;r;a;24;19135
212;r;a;25;19136
212;r;a;26;19137
212;r;a;27;19138
212;r;a;28;19139
212;r;a;29;19140
212;r;a;30;19141
212;r;a;31;19142
212;r;a;32;19143
212;r;a;33;19144
212;r;a;34;19145
212;r;a;35;19146
212;r;a;36;19147
212;r;a;37;19148
212;r;a;38;19149
212;r;a;39;19150
212;r;a;40;19151
212;r;a;41;19152
212;r;a;42;19153
212;r;a;43;19154
212;r;a;44;19155
212;r;a;45;19156
212;r;a;46;19157
212;r;a;47;19158
212;r;a;48;19159
212;r;a;49;19160
212;r;b;1;19161
212;r;b;2;19162
212;r;b;3;19163
212;r;b;4;19164
212;r;b;5;19165
212;r;b;6;19166
212;r;b;7;19167
212;r;b;8;19168
212;r;b;9;19169
212;r;b;10;19170
212;r;b;11;19171
212;r;b;12;19172
212;r;b;13;19173
212;r;b;14;19174
212;r;b;15;19175
212;r;b;16;19176
212;r;b;17;19177
212;r;b;18;19178
212;r;b;19;19179
212;r;b;20;19180
212;r;b;21;19181
212;r;b;22;19182
212;r;b;23;19183
212;r;b;24;19184
212;r;b;25;19185
212;r;b;26;19186
212;r;b;27;19187
212;r;b;28;19188
212;r;b;29;19189
212;r;b;30;19190
212;r;b;31;19191
212;r;b;32;19192
212;r;b;33;19193
212;r;b;34;19194
212;r;b;35;19195
212;r;b;36;19196
212;r;b;37;19197
212;r;b;38;19198
212;r;b;39;19199
212;r;b;40;19200
212;r;b;41;19201
212;r;b;42;19202
212;r;b;43;19203
212;r;b;44;19204
212;r;b;45;19205
212;r;b;46;19206
212;r;b;47;19207
212;r;b;48;19208
212;r;b;49;19209
212;v;a;1;19210
212;v;a;2;19211
212;v;a;3;19212
212;v;a;4;19213
212;v;a;5;19214
212;v;a;6;19215
212;v;a;7;19216
212;v;a;8;19217
212;v;a;9;19218
212;v;a;10;19219
212;v;a;11;19220
212;v;a;12;19221
212;v;a;13;19222
212;v;a;14;19223
212;v;a;15;19224
212;v;a;16;19225
212;v;a;17;19226
212;v;a;18;19227
212;v;a;19;19228
212;v;a;20;19229
212;v;a;21;19230
212;v;a;22;19231
212;v;a;23;19232
212;v;a;24;19233
212;v;a;25;19234
212;v;a;26;19235
212;v;a;27;19236
212;v;a;28;19237
212;v;a;29;19238
212;v;a;30;19239
212;v;a;31;19240
212;v;a;32;19241
212;v;a;33;19242
212;v;a;34;19243
212;v;a;35;19244
212;v;a;36;19245
212;v;a;37;19246
212;v;a;38;19247
212;v;a;39;19248
212;v;a;40;19249
212;v;a;41;19250
212;v;a;42;19251
212;v;a;43;19252
212;v;a;44;19253
212;v;a;45;19254
212;v;a;46;19255
212;v;a;47;19256
212;v;a;48;19257
212;v;a;49;19258
212;v;b;1;19259
212;v;b;2;19260
212;v;b;3;19261
212;v;b;4;19262
212;v;b;5;19263
212;v;b;6;19264
212;v;b;7;19265
212;v;b;8;19266
212;v;b;9;19267
212;v;b;10;19268
212;v;b;11;19269
212;v;b;12;19270
212;v;b;13;19271
212;v;b;14;19272
212;v;b;15;19273
212;v;b;16;19274
212;v;b;17;19275
212;v;b;18;19276
212;v;b;19;19277
212;v;b;20;19278
212;v;b;21;19279
212;v;b;22;19280
212;v;b;23;19281
212;v;b;24;19282
212;v;b;25;19283
212;v;b;26;19284
212;v;b;27;19285
212;v;b;28;19286
212;v;b;29;19287
212;v;b;30;19288
212;v;b;31;19289
212;v;b;32;19290
212;v;b;33;19291
212;v;b;34;19292
212;v;b;35;19293
212;v;b;36;19294
212;v;b;37;19295
212;v;b;38;19296
212;v;b;39;19297
212;v;b;40;19298
212;v;b;41;19299
212;v;b;42;19300
212;v;b;43;19301
212;v;b;44;19302
212;v;b;45;19303
212;v;b;46;19304
212;v;b;47;19305
212;v;b;48;19306
212;v;b;49;19307
213;r;a;1;19308
213;r;a;2;19309
213;r;a;3;19310
213;r;a;4;19311
213;r;a;5;19312
213;r;a;6;19313
213;r;a;7;19314
213;r;a;8;19315
213;r;a;9;19316
213;r;a;10;19317
213;r;a;11;19318
213;r;a;12;19319
213;r;a;13;19320
213;r;a;14;19321
213;r;a;15;19322
213;r;a;16;19323
213;r;a;17;19324
213;r;a;18;19325
213;r;a;19;19326
213;r;a;20;19327
213;r;a;21;19328
213;r;a;22;19329
213;r;a;23;19330
213;r;a;24;19331
213;r;a;25;19332
213;r;a;26;19333
213;r;a;27;19334
213;r;a;28;19335
213;r;a;29;19336
213;r;a;30;19337
213;r;a;31;19338
213;r;a;32;19339
213;r;a;33;19340
213;r;a;34;19341
213;r;a;35;19342
213;r;a;36;19343
213;r;a;37;19344
213;r;a;38;19345
213;r;a;39;19346
213;r;a;40;19347
213;r;a;41;19348
213;r;a;42;19349
213;r;a;43;19350
213;r;a;44;19351
213;r;a;45;19352
213;r;a;46;19353
213;r;a;47;19354
213;r;b;1;19355
213;r;b;2;19356
213;r;b;3;19357
213;r;b;4;19358
213;r;b;5;19359
213;r;b;6;19360
213;r;b;7;19361
213;r;b;8;19362
213;r;b;9;19363
213;r;b;10;19364
213;r;b;11;19365
213;r;b;12;19366
213;r;b;13;19367
213;r;b;14;19368
213;r;b;15;19369
213;r;b;16;19370
213;r;b;17;19371
213;r;b;18;19372
213;r;b;19;19373
213;r;b;20;19374
213;r;b;21;19375
213;r;b;22;19376
213;r;b;23;19377
213;r;b;24;19378
213;r;b;25;19379
213;r;b;26;19380
213;r;b;27;19381
213;r;b;28;19382
213;r;b;29;19383
213;r;b;30;19384
213;r;b;31;19385
213;r;b;32;19386
213;r;b;33;19387
213;r;b;34;19388
213;r;b;35;19389
213;r;b;36;19390
213;r;b;37;19391
213;r;b;38;19392
213;r;b;39;19393
213;r;b;40;19394
213;r;b;41;19395
213;r;b;42;19396
213;r;b;43;19397
213;r;b;44;19398
213;r;b;45;19399
213;r;b;46;19400
213;r;b;47;19401
213;v;a;1;19402
213;v;a;2;19403
213;v;a;3;19404
213;v;a;4;19405
213;v;a;5;19406
213;v;a;6;19407
213;v;a;7;19408
213;v;a;8;19409
213;v;a;9;19410
213;v;a;10;19411
213;v;a;11;19412
213;v;a;12;19413
213;v;a;13;19414
213;v;a;14;19415
213;v;a;15;19416
213;v;a;16;19417
213;v;a;17;19418
213;v;a;18;19419
213;v;a;19;19420
213;v;a;20;19421
213;v;a;21;19422
213;v;a;22;19423
213;v;a;23;19424
213;v;a;24;19425
213;v;a;25;19426
213;v;a;26;19427
213;v;a;27;19428
213;v;a;28;19429
213;v;a;29;19430
213;v;a;30;19431
213;v;a;31;19432
213;v;a;32;19433
213;v;a;33;19434
213;v;a;34;19435
213;v;a;35;19436
213;v;a;36;19437
213;v;a;37;19438
213;v;a;38;19439
213;v;a;39;19440
213;v;a;40;19441
213;v;a;41;19442
213;v;a;42;19443
213;v;a;43;19444
213;v;a;44;19445
213;v;a;45;19446
213;v;a;46;19447
213;v;a;47;19448
213;v;b;1;19449
213;v;b;2;19450
213;v;b;3;19451
213;v;b;4;19452
213;v;b;5;19453
213;v;b;6;19454
213;v;b;7;19455
213;v;b;8;19456
213;v;b;9;19457
213;v;b;10;19458
213;v;b;11;19459
213;v;b;12;19460
213;v;b;13;19461
213;v;b;14;19462
213;v;b;15;19463
213;v;b;16;19464
213;v;b;17;19465
213;v;b;18;19466
213;v;b;19;19467
213;v;b;20;19468
213;v;b;21;19469
213;v;b;22;19470
213;v;b;23;19471
213;v;b;24;19472
213;v;b;25;19473
213;v;b;26;19474
213;v;b;27;19475
213;v;b;28;19476
213;v;b;29;19477
213;v;b;30;19478
213;v;b;31;19479
213;v;b;32;19480
213;v;b;33;19481
213;v;b;34;19482
213;v;b;35;19483
213;v;b;36;19484
213;v;b;37;19485
213;v;b;38;19486
213;v;b;39;19487
213;v;b;40;19488
213;v;b;41;19489
213;v;b;42;19490
213;v;b;43;19491
213;v;b;44;19492
213;v;b;45;19493
213;v;b;46;19494
213;v;b;47;19495
213;v;b;48;19496-0
214;r;a;1;19496-0
214;r;a;2;19496-0
214;r;a;3;19496-0
214;r;a;4;19496-0
214;r;a;5;19496-0
214;r;a;6;19496
214;r;a;7;19497
214;r;a;8;19498
214;r;a;9;19499
214;r;a;10;19500
214;r;a;11;19501
214;r;a;12;19502
214;r;a;13;19503
214;r;a;14;19504
214;r;a;15;19505
214;r;a;16;19506
214;r;a;17;19507
214;r;a;18;19508
214;r;a;19;19509
214;r;a;20;19510
214;r;a;21;19511
214;r;a;22;19512
214;r;a;23;19513
214;r;a;24;19514
214;r;a;25;19515
214;r;a;26;19516
214;r;a;27;19517
214;r;a;28;19518
214;r;a;29;19519
214;r;a;30;19520
214;r;a;31;19521
214;r;a;32;19522
214;r;a;33;19523
214;r;a;34;19524
214;r;a;35;19525
214;r;a;36;19526
214;r;a;37;19527
214;r;a;38;19528
214;r;a;39;19529
214;r;a;40;19530
214;r;a;41;19531
214;r;a;42;19532
214;r;a;43;19533
214;r;a;44;19534
214;r;a;45;19535
214;r;a;46;19536
214;r;a;47;19537
214;r;a;48;19538
214;r;a;49;19539
214;r;b;1;19540
214;r;b;2;19541
214;r;b;3;19542
214;r;b;4;19543
214;r;b;5;19544
214;r;b;6;19545
214;r;b;7;19546
214;r;b;8;19547
214;r;b;9;19548
214;r;b;10;19549
214;r;b;11;19550
214;r;b;12;19551
214;r;b;13;19552
214;r;b;14;19553
214;r;b;15;19554
214;r;b;16;19555
214;r;b;17;19556
214;r;b;18;19557
214;r;b;19;19558
214;r;b;20;19559
214;r;b;21;19560
214;r;b;22;19561
214;r;b;23;19562
214;r;b;24;19563
214;r;b;25;19564
214;r;b;26;19565
214;r;b;27;19566
214;r;b;28;19567
214;r;b;29;19568
214;r;b;30;19569
214;r;b;31;19570
214;r;b;32;19571
214;r;b;33;19572
214;r;b;34;19573
214;r;b;35;19574
214;r;b;36;19575
214;r;b;37;19576
214;r;b;38;19577
214;r;b;39;19578
214;r;b;40;19579
214;r;b;41;19580
214;r;b;42;19581
214;r;b;43;19582
214;r;b;44;19583
214;r;b;45;19584
214;r;b;46;19585
214;r;b;47;19586
214;r;b;48;19587
214;r;b;49;19588
214;v;a;1;19589
214;v;a;2;19590
214;v;a;3;19591
214;v;a;4;19592
214;v;a;5;19593
214;v;a;6;19594
214;v;a;7;19595
214;v;a;8;19596
214;v;a;9;19597
214;v;a;10;19598
214;v;a;11;19599
214;v;a;12;19600
214;v;a;13;19601
214;v;a;14;19602
214;v;a;15;19603
214;v;a;16;19604
214;v;a;17;19605
214;v;a;18;19606
214;v;a;19;19607
214;v;a;20;19608
214;v;a;21;19609
214;v;a;22;19610
214;v;a;23;19611
214;v;a;24;19612
214;v;a;25;19613
214;v;a;26;19614
214;v;a;27;19615
214;v;a;28;19616
214;v;a;29;19617
214;v;a;30;19618
214;v;a;31;19619
214;v;a;32;19620
214;v;a;33;19621
214;v;a;34;19622
214;v;a;35;19623
214;v;a;36;19624
214;v;a;37;19625
214;v;a;38;19626
214;v;a;39;19627
214;v;a;40;19628
214;v;a;41;19629
214;v;a;42;19630
214;v;a;43;19631
214;v;a;44;19632
214;v;a;45;19633
214;v;a;46;19634
214;v;a;47;19635
214;v;a;48;19636
214;v;a;49;19637
214;v;b;1;19638
214;v;b;2;19639
214;v;b;3;19640
214;v;b;4;19641
214;v;b;5;19642
214;v;b;6;19643
214;v;b;7;19644
214;v;b;8;19645
214;v;b;9;19646
214;v;b;10;19647
214;v;b;11;19648
214;v;b;12;19649
214;v;b;13;19650
214;v;b;14;19651
214;v;b;15;19652
214;v;b;16;19653
214;v;b;17;19654
214;v;b;18;19655
214;v;b;19;19656
214;v;b;20;19657
214;v;b;21;19658
214;v;b;22;19659
214;v;b;23;19660
214;v;b;24;19661
214;v;b;25;19662
214;v;b;26;19663
214;v;b;27;19664
214;v;b;28;19665
214;v;b;29;19666
214;v;b;30;19667
214;v;b;31;19668
214;v;b;32;19669
214;v;b;33;19670
214;v;b;34;19671
214;v;b;35;19672
214;v;b;36;19673
214;v;b;37;19674
214;v;b;38;19675
214;v;b;39;19676
214;v;b;40;19677
214;v;b;41;19678
214;v;b;42;19679
214;v;b;43;19680
214;v;b;44;19681
214;v;b;45;19682
214;v;b;46;19683
214;v;b;47;19684
214;v;b;48;19685
214;v;b;49;19686
215;r;a;1;19687
215;r;a;2;19688
215;r;a;3;19689
215;r;a;4;19690
215;r;a;5;19691
215;r;a;6;19692
215;r;a;7;19693
215;r;a;8;19694
215;r;a;9;19695
215;r;a;10;19696
215;r;a;11;19697
215;r;a;12;19698
215;r;a;13;19699
215;r;a;14;19700
215;r;a;15;19701
215;r;a;16;19702
215;r;a;17;19703
215;r;a;18;19704
215;r;a;19;19705
215;r;a;20;19706
215;r;a;21;19707
215;r;a;22;19708
215;r;a;23;19709
215;r;a;24;19710
215;r;a;25;19711
215;r;a;26;19712
215;r;a;27;19713
215;r;a;28;19714
215;r;a;29;19715
215;r;a;30;19716
215;r;a;31;19717
215;r;a;32;19718
215;r;a;33;19719
215;r;a;34;19720
215;r;a;35;19721
215;r;a;36;19722
215;r;a;37;19723
215;r;a;38;19724
215;r;a;39;19725
215;r;a;40;19726
215;r;a;41;19727
215;r;a;42;19728
215;r;a;43;19729
215;r;a;44;19730
215;r;a;45;19731
215;r;a;46;19732
215;r;a;47;19733
215;r;a;48;19734
215;r;b;1;19735
215;r;b;2;19736
215;r;b;3;19737
215;r;b;4;19738
215;r;b;5;19739
215;r;b;6;19740
215;r;b;7;19741
215;r;b;8;19742
215;r;b;9;19743
215;r;b;10;19744
215;r;b;11;19745
215;r;b;12;19746
215;r;b;13;19747
215;r;b;14;19748
215;r;b;15;19749
215;r;b;16;19750
215;r;b;17;19751
215;r;b;18;19752
215;r;b;19;19753
215;r;b;20;19754
215;r;b;21;19755
215;r;b;22;19756
215;r;b;23;19757
215;r;b;24;19758
215;r;b;25;19759
215;r;b;26;19760
215;r;b;27;19761
215;r;b;28;19762
215;r;b;29;19763
215;r;b;30;19764
215;r;b;31;19765
215;r;b;32;19766
215;r;b;33;19767
215;r;b;34;19768
215;r;b;35;19769
215;r;b;36;19770
215;r;b;37;19771
215;r;b;38;19772
215;r;b;39;19773
215;r;b;40;19774
215;r;b;41;19775
215;r;b;42;19776
215;r;b;43;19777
215;r;b;44;19778
215;r;b;45;19779
215;r;b;46;19780
215;r;b;47;19781
215;r;b;48;19782
215;v;a;1;19783
215;v;a;2;19784
215;v;a;3;19785
215;v;a;4;19786
215;v;a;5;19787
215;v;a;6;19788
215;v;a;7;19789
215;v;a;8;19790
215;v;a;9;19791
215;v;a;10;19792
215;v;a;11;19793
215;v;a;12;19794
215;v;a;13;19795
215;v;a;14;19796
215;v;a;15;19797
215;v;a;16;19798
215;v;a;17;19799
215;v;a;18;19800
215;v;a;19;19801
215;v;a;20;19802
215;v;a;21;19803
215;v;a;22;19804
215;v;a;23;19805
215;v;a;24;19806
215;v;a;25;19807
215;v;a;26;19808
215;v;a;27;19809
215;v;a;28;19810
215;v;a;29;19811
215;v;a;30;19812
215;v;a;31;19813
